ID_result,#,0_1,0_2,0_3,0_4,0_5,1_1,1_2,1_3,1_4,1_5,2_1,2_2,2_3,2_4,2_5,5_1,5_2,5_3,5_4,5_5,10_1,10_2,10_3,10_4,10_5,20_1,20_2,20_3,20_4,20_5
,1244,0.031503415,0.031208187,0.038420939,0.032991576,0.033455455,0.032195837,0.033249857,0.044323797,0.038826024,0.033542168,0.031097121,0.034334773,0.038303604,0.037053452,0.035239225,0.034215751,0.038218389,0.03519332,0.030006419,0.030604491,0.037974673,0.036806864,0.043374117,0.032908512,0.029004068,0.032685678,0.040515121,0.036916741,0.036195903,0.030937354
,1245,0.074061205,0.072228694,0.084190476,0.06576709,0.064892407,0.075948125,0.071926578,0.09144441,0.077500525,0.065912861,0.045342008,0.056843823,0.07860559,0.08358146,0.075480761,0.064499577,0.077163421,0.072363907,0.039487414,0.064845078,0.066654718,0.076852178,0.080326019,0.067277484,0.056853104,0.049882162,0.066668172,0.065782692,0.06035404,0.05228406
,1247,0.112306563,0.12015507,0.107147158,0.104043224,0.105716402,0.086801667,0.105379788,0.147868109,0.115838047,0.09672267,0.061264329,0.079640932,0.113672176,0.095794264,0.100721975,0.080151597,0.102522422,0.095993109,0.050009625,0.064895353,0.077131687,0.070172519,0.087331709,0.065363284,0.047524842,0.045807554,0.064085101,0.057554506,0.049435191,0.039253428
,1248,0.079752231,0.071828729,0.086786667,0.06742287,0.040926517,0.049133884,0.076693692,0.097771729,0.077526767,0.069088767,0.0627457,0.061572761,0.082077884,0.083121204,0.017617652,0.067703611,0.06650219,0.075868525,0.036161045,0.07091357,0.065562276,0.017090872,0.071450553,0.065194842,0.011573909,0.061925838,0.072501993,0.062425047,0.05540325,0.023732175
,1250,0.012367001,0.012883956,0.016247326,0.018637424,0.021916422,0.029400311,0.031013823,0.044963669,0.052846489,0.052927074,0.045227368,0.051326188,0.070564552,0.074002879,0.073836297,0.082285627,0.086739256,0.081045652,0.045226714,0.087134562,0.079560424,0.092706863,0.103808811,0.092968423,0.087443177,0.102816588,0.118794382,0.097923854,0.094107398,0.086178362
,1251,0.034246808,0.03721413,0.087204973,0.059681996,0.049410885,0.097817137,0.049838191,0.054143498,0.053860482,0.059990626,0.065842468,0.050852343,0.049075316,0.070011133,0.055557577,0.056331014,0.052153289,0.051450561,0.060214388,0.062993771,0.051236011,0.051224147,0.055952648,0.057002028,0.055147078,0.060160698,0.054635315,0.055935967,0.056882164,0.055591468
,1253,0.029476478,0.033875202,0.017765622,0.040782378,0.050988132,0.010747862,0.026910148,0.048301017,0.037804403,0.041707514,0.027099581,0.049804777,0.038658737,0.011412195,0.046137331,0.034808318,0.025890764,0.035261683,0.062921097,0.018437405,0.054133422,0.035940714,0.049468639,0.029604293,0.043401537,0.030523642,0.055182362,0.055497691,0.064352016,0.048843801
,1254,0.107574682,0.09312352,0.12045817,0.093057571,0.094015635,0.110844671,0.094704338,0.132833931,0.120169193,0.07914932,0.065660247,0.084437402,0.110637919,0.107918811,0.089596855,0.079927533,0.099319678,0.08283695,0.06049838,0.065976761,0.084540763,0.082170377,0.097169987,0.065421028,0.055884642,0.056775871,0.085949774,0.069475788,0.067632903,0.058340282
,1255,0.062947926,0.053737878,0.062975557,0.046328685,0.047127998,0.055802419,0.049706335,0.061119765,0.058752892,0.055370898,0.051411225,0.051739479,0.056018331,0.062439888,0.050901417,0.056384723,0.05812249,0.052475693,0.027497412,0.043124426,0.046733446,0.047225431,0.057999078,0.048613472,0.045306618,0.047391961,0.055267987,0.047361311,0.04277601,0.035926738
,1256,0.020428085,0.021189895,0.021122717,0.021864859,0.021541581,0.020199186,0.023521852,0.032224422,0.027991988,0.02174914,0.015166048,0.02188553,0.026678159,0.0239114,0.024387993,0.02059194,0.024569661,0.023338696,0.016655885,0.017318654,0.02197588,0.02075208,0.025018454,0.018819124,0.015050452,0.016651185,0.019600121,0.018914695,0.017467835,0.014894572
,1257,0.032805084,0.047819766,0.01913316,0.058250115,0.070522131,0.011497873,0.034548531,0.058256974,0.046712744,0.054142932,0.034666451,0.062447489,0.045765739,0.012773687,0.061952989,0.04380441,0.035084363,0.043613409,0.087812617,0.02617502,0.072593782,0.045869162,0.062244277,0.040774964,0.059806208,0.043891926,0.074722957,0.074506923,0.094230402,0.072136511
,1258,0.05987229,0.058812933,0.06098405,0.059828314,0.067132599,0.059019764,0.060992468,0.088017597,0.075293646,0.063314428,0.053672375,0.06820216,0.072965055,0.063828925,0.067127199,0.059514755,0.069693483,0.061785262,0.060523842,0.047706371,0.072040385,0.064837033,0.085573135,0.055895372,0.05424615,0.049822495,0.073040038,0.069190186,0.073426285,0.057082055
,1259,0.055080348,0.048559119,0.072139894,0.060052154,0.052580345,0.051530307,0.052790566,0.07037084,0.062890438,0.058128601,0.054925339,0.058132757,0.057798396,0.056113402,0.061263652,0.061612452,0.061076565,0.051932929,0.061868676,0.05057826,0.060549125,0.0591274,0.073419712,0.054495714,0.059702095,0.05122195,0.067145875,0.061346847,0.060356503,0.06021226
,1260,0.05217778,0.050733406,0.068816122,0.061446932,0.054264428,0.05451587,0.05213858,0.07100163,0.058206212,0.046914331,0.046240446,0.049566351,0.058098907,0.052985375,0.05156236,0.049874029,0.054487806,0.049856885,0.050982692,0.043345538,0.050559025,0.0471079,0.055991168,0.044484025,0.040551759,0.039936316,0.047348359,0.045509694,0.04513748,0.041665257
,1262,0.190353507,0.216673902,0.165006216,0.181738137,0.189504488,0.147481418,0.192106541,0.273191527,0.227241038,0.204290698,0.190570486,0.237851643,0.237386301,0.162201356,0.199672953,0.195906784,0.202737574,0.206231779,0.132614312,0.134656732,0.222574821,0.181048303,0.232478655,0.164945765,0.167448271,0.14436053,0.21114509,0.189405058,0.202218192,0.13489758
,1263,0.100946343,0.09056795,0.098035214,0.080375445,0.085515254,0.079938572,0.086712013,0.114294005,0.097895736,0.091957019,0.074391239,0.097358657,0.099745811,0.095848482,0.088514956,0.088391231,0.095675811,0.089313037,0.051209606,0.065583393,0.07976781,0.078329779,0.093351897,0.074573506,0.067288737,0.06099769,0.080212016,0.069945694,0.064531055,0.051100996
,1264,0.034787389,0.032139558,0.039121254,0.036254663,0.03795853,0.038780048,0.043519846,0.062880228,0.054892615,0.04022141,0.031936165,0.045984709,0.053854683,0.048157736,0.046819566,0.047218153,0.057556335,0.049605137,0.042603292,0.039248149,0.058583614,0.055100233,0.073226762,0.045065216,0.0419814,0.042749934,0.061879202,0.056151941,0.058146891,0.048903618
,1265,0.038010001,0.053597753,0.04978291,0.038034084,0.037512566,0.048869246,0.051672285,0.038723692,0.045209314,0.032567789,0.040093779,0.039955492,0.046739078,0.042376731,0.030725121,0.037100496,0.033462197,0.04209393,0.033763335,0.038281182,0.032854229,0.033592236,0.039910736,0.030599187,0.028884422,0.032468673,0.035779126,0.031452091,0.029054391,0.032556913
,1267,0,0,0,0,0,0.002202079,0.001831438,0.002369297,0.001973769,0.002125089,0.006445937,0.005546787,0.004722286,0.004522697,0.004298919,0.014636131,0.013335551,0.013543664,0.012026718,0.01509857,0.031245868,0.031193933,0.032453091,0.031741181,0.032279439,0.072166115,0.072020521,0.06859472,0.067651973,0.063990791
,1268,0.088910905,0.087957266,0.112850832,0.084688092,0.083256493,0.094017899,0.09266137,0.103042298,0.09329779,0.090418708,0.095806707,0.095204257,0.101877421,0.105221545,0.087418498,0.086789687,0.096066574,0.095533466,0.065582174,0.100206355,0.092352625,0.092445939,0.103943035,0.090154179,0.07893124,0.096871286,0.097234284,0.094084341,0.086441084,0.07897292
,1269,0.029543791,0.026421029,0.030790405,0.026679812,0.029011577,0.031210726,0.031041899,0.044854828,0.038693615,0.029259169,0.025154216,0.030716987,0.03862245,0.038031655,0.034059594,0.032808192,0.039905414,0.03351027,0.024695567,0.026608861,0.037869247,0.037039469,0.047066197,0.030444914,0.0255772,0.028775918,0.040010781,0.036286247,0.034819796,0.027780234
,1271,0.070695794,0.094996548,0.002396786,0.036215476,0.058803637,0.007208304,0.078742068,0.136848638,0.099647429,0.094721871,0.042127075,0.115787565,0.077322586,0.000964574,0.057791952,0.052842999,0.069383836,0.068033101,0.073286441,0.000262115,0.04744395,0.041920164,0.105430862,0.038673354,0.049345468,0.01918759,0.060826442,0.079376848,0.043523193,0.025518771
,1272,0.023946738,0.026497797,0.035545648,0.02732875,0.028733413,0.034728845,0.032650078,0.042069853,0.039725529,0.038815428,0.031977574,0.029992901,0.040263723,0.038608102,0.038542651,0.037589377,0.038460126,0.038744825,0.02190616,0.037508402,0.035176077,0.041762277,0.043061395,0.03990725,0.040689101,0.034899726,0.040787057,0.037653043,0.033944967,0.032792549
,1273,0.068330922,0.058553015,0.069293263,0.057169177,0.057773676,0.060623479,0.063899426,0.078716594,0.070291603,0.064335364,0.040606339,0.052918102,0.069640692,0.068506648,0.060361664,0.061836676,0.069451501,0.06327455,0.033080937,0.051195155,0.054790943,0.056611468,0.0684839,0.053031955,0.041834564,0.044173598,0.054302103,0.049922283,0.043435617,0.03869709
,1274,0.048040623,0.041053407,0.0491525,0.040061811,0.038620373,0.043090431,0.045642363,0.058000783,0.050882849,0.046932769,0.038199289,0.041956913,0.055656422,0.050674695,0.044671553,0.051856469,0.057420861,0.052324039,0.025677784,0.041113155,0.052063848,0.050638647,0.063047039,0.047286922,0.04280418,0.043022602,0.062322793,0.050327849,0.046429583,0.039782564
,1275,0.095570883,0.050491744,0.085583192,0.036817347,0.066198924,0.085551657,0.052621697,0.083910986,0.055122081,0.06414529,0.022165712,0.048691997,0.037142962,0.101416654,0.098622744,0.025965005,0.042390512,0.027081069,0.033361029,0.079103241,0.021816654,0.08317008,0.03831072,0.021517153,0.065329301,0.017044837,0.021174081,0.027894998,0.016020086,0.033084694
,1276,0.149123256,0.140344247,0.162394661,0.127463126,0.128675325,0.140291308,0.143211405,0.157970016,0.141607818,0.13093163,0.141151128,0.133896381,0.143246363,0.142245715,0.125122266,0.126085424,0.134888772,0.128188196,0.082368028,0.124498862,0.121851585,0.126336799,0.132347309,0.118387325,0.10904121,0.12288267,0.12516796,0.115147778,0.10619678,0.097498478
,1277,0.046939211,0.063544401,0.020023842,0.082092828,0.069205625,0.023517815,0.075740482,0.30238222,0.092695345,0.091267451,0.057105235,0.068563331,0.079413889,0.017528232,0.09059345,0.082626722,0.092705392,0.092034381,0.088420351,0.036867923,0.093007483,0.074288857,0.134734815,0.120140441,0.081862058,0.140910573,0.097847632,0.099973778,0.121526765,0.127749975
,1278,0.079304489,0.057878257,0.062477632,0.056490368,0.069330233,0.071591638,0.076053287,0.105464677,0.092608538,0.09521655,0.057295867,0.069255694,0.09162752,0.08545377,0.098576993,0.096003717,0.090867706,0.087538946,0.045201866,0.061706566,0.071681161,0.080350352,0.097717499,0.076826967,0.073893845,0.066925568,0.07801752,0.069503261,0.066266351,0.058822327
,1279,0.036236374,0.03485743,0.040646489,0.033981078,0.031380403,0.035294034,0.036958801,0.042963492,0.038888876,0.035121466,0.037087465,0.035157721,0.037936583,0.038090153,0.032518283,0.034310593,0.039033956,0.037650328,0.023319597,0.034737581,0.034871489,0.03384428,0.037550873,0.032864703,0.027039509,0.036957007,0.035676006,0.033493011,0.0318955,0.027877736
,1281,0.0298058,0.029016953,0.030288945,0.023835221,0.026670699,0.024513475,0.027586666,0.03523252,0.030491939,0.027970469,0.021672633,0.02724513,0.029691084,0.027502867,0.026032865,0.025066494,0.027945574,0.026446072,0.015154915,0.020986591,0.024418869,0.023796508,0.027633553,0.021664802,0.018292528,0.017964462,0.02347252,0.019863308,0.018979149,0.015796175
,1283,0.056929585,0.043918798,0.052241838,0.039864932,0.041735218,0.042318532,0.042703974,0.052716574,0.048414596,0.043661412,0.039202511,0.040547119,0.046536453,0.048730755,0.03969611,0.044642891,0.044964158,0.040661104,0.0229195,0.032399586,0.035945642,0.035697959,0.045176729,0.035227726,0.032735269,0.032253151,0.039763873,0.033377409,0.030430877,0.024599019
,1284,0.147840251,0.108215722,0.122750845,0.085427498,0.074419156,0.12352061,0.111715653,0.12924944,0.131233938,0.154611136,0.226512846,0.13649492,0.130970263,0.135419158,0.090188957,0.173611563,0.142883854,0.119312339,0.050261888,0.099280564,0.095962902,0.097949273,0.119814567,0.105334816,0.140508443,0.106794229,0.153368465,0.115632815,0.097993543,0.081142783
,1285,0.075703097,0.073901988,0.079840546,0.068366503,0.075646861,0.068453575,0.07519054,0.105306095,0.088880867,0.086334257,0.056301269,0.087059009,0.101107764,0.08988632,0.089294594,0.080777677,0.089350869,0.087302202,0.053302209,0.071599557,0.090227266,0.081230853,0.100253651,0.071896953,0.069138136,0.061939902,0.082752693,0.071032758,0.068670206,0.056540907
,1287,0.014181721,0.014409215,0.020146184,0.015783004,0.014652563,0.0150057,0.015043723,0.018734394,0.016228718,0.01369865,0.013234719,0.013921959,0.015391163,0.015297721,0.01373418,0.014036668,0.014679414,0.013799555,0.01255337,0.012523626,0.014195175,0.012888723,0.015101041,0.011973481,0.011118754,0.011285673,0.013669756,0.012428829,0.012738819,0.011730647
,1288,0.06546517,0.067204139,0.052713885,0.054221341,0.051331478,0.049233175,0.064021718,0.084442046,0.067408616,0.062569548,0.055146106,0.0680172,0.070532257,0.049411951,0.054469405,0.055736668,0.065587484,0.059967907,0.040998702,0.034568368,0.053752379,0.052051847,0.062747896,0.048355326,0.043067615,0.042087548,0.054810719,0.04976941,0.04300214,0.033713065
,1289,0.140601465,0.135979162,0.154178379,0.12873801,0.133144531,0.159417841,0.144852512,0.190495422,0.178916043,0.137825587,0.137092126,0.16626286,0.19512299,0.184577197,0.145191236,0.156929352,0.185702178,0.172480909,0.110509361,0.128026611,0.173786333,0.173186755,0.194743499,0.151549554,0.139025581,0.14584198,0.186996471,0.18130831,0.165032846,0.132456225
,1290,0.047298925,0.035360684,0.050635926,0.037338142,0.036996902,0.047410173,0.05147213,0.062686632,0.058530593,0.050035704,0.029284729,0.043796153,0.054716335,0.071103669,0.053438934,0.048885978,0.061664942,0.052862015,0.024159231,0.043654143,0.042423936,0.050170431,0.058367519,0.041291524,0.034258981,0.02595393,0.032782142,0.031889459,0.026291684,0.027964107
,1291,0.175866477,0.156085947,0.198332463,0.153615932,0.152987147,0.194867677,0.174751392,0.214516927,0.188146868,0.172997061,0.139588283,0.145099139,0.194635319,0.207642274,0.172221684,0.16848935,0.19012487,0.18057954,0.0882394,0.176447641,0.161595315,0.176901746,0.189894487,0.15855303,0.148419314,0.146841688,0.178105264,0.157125567,0.144525799,0.126121353
,1293,0.071965485,0.063746771,0.078620076,0.060435645,0.06146696,0.067683506,0.071035115,0.090602275,0.081574077,0.07748834,0.039067143,0.048738232,0.076566829,0.082237045,0.074773171,0.070833386,0.075077025,0.067335069,0.036913775,0.062051589,0.058680766,0.062558473,0.070504451,0.060731251,0.051630703,0.044110612,0.061280805,0.052226162,0.04564434,0.039614103
,1294,0.022758796,0.038063746,0.066955609,0.081535975,0.093643915,0.085448183,0.046519048,0.050049513,0.045758601,0.098363323,0.075460435,0.079268263,0.068986334,0.035826802,0.055694796,0.068508935,0.046230422,0.042275744,0.08871159,0.086932768,0.111590667,0.063063017,0.061334257,0.047555642,0.114791284,0.166782167,0.061907261,0.062563127,0.074823379,0.081928004
,1295,0.052426505,0.060873948,0.022740824,0.118868816,0.072764339,0.031252536,0.067803182,0.239985316,0.086046963,0.067547637,0.055777646,0.040437913,0.085756026,0.023265672,0.058581169,0.081361747,0.074805433,0.081093794,0.07202535,0.035163918,0.076501464,0.041140732,0.06891137,0.098059953,0.041359921,0.119563488,0.051464527,0.055231086,0.064349938,0.069831857
,1296,0.046663943,0.04064934,0.049470712,0.03989995,0.036794647,0.046392095,0.048475294,0.054074527,0.050985508,0.04809155,0.043708314,0.045784701,0.055248791,0.052850319,0.04607928,0.051407351,0.058993647,0.055970107,0.028313326,0.045370916,0.058872961,0.058644122,0.067819296,0.051100236,0.045361622,0.052332671,0.072329765,0.060598538,0.05557228,0.044557997
,1298,0.021591356,0.024253079,0.232731341,0.058551058,0.045417449,0.150957921,0.029072972,0.022980431,0.057521644,0.028634295,0.026807226,0.020466316,0.04853382,0.177133115,0.057974157,0.090961292,0.041528881,0.065829081,0.047734727,0.261932824,0.099120976,0.023781413,0.068810667,0.105306537,0.03627222,0.130650663,0.077305853,0.055688983,0.127470572,0.077872035
,1299,0.015832071,0.036308378,0.024311492,0.037240869,0.023459711,0.032085333,0.02161042,0.035197591,0.045628633,0.019889771,0.01659948,0.025530481,0.022448667,0.038766822,0.020851979,0.048092448,0.027872469,0.046281959,0.031806281,0.032854855,0.055718382,0.043745421,0.056075025,0.039063303,0.03597499,0.042124954,0.083451398,0.032221536,0.042657381,0.035730882
,1300,0.057830599,0.058717032,0.080944772,0.05885074,0.056411119,0.071120637,0.058642265,0.068333153,0.066595538,0.060919956,0.063868218,0.06126848,0.067110071,0.077035438,0.060346274,0.065172914,0.066817524,0.063261649,0.047466395,0.074909442,0.066265962,0.057908543,0.071341788,0.060640695,0.059916649,0.069534858,0.069454162,0.062764033,0.060364144,0.055667798
,1301,0.11383267,0.108402369,0.116659783,0.098572302,0.094081095,0.10041845,0.112013621,0.140653271,0.121497988,0.105508054,0.083814363,0.103219005,0.126999373,0.116675296,0.102180761,0.098496771,0.118149267,0.106734523,0.059598611,0.079857386,0.10358398,0.102239152,0.120681337,0.082702161,0.070838899,0.075438269,0.094965081,0.082519389,0.075951238,0.0639649
,1302,0.65694874,0.64426936,0.741155143,0.606051135,0.603284598,0.668602671,0.680053196,0.762299487,0.702712572,0.670894581,0.743369853,0.701608102,0.742310937,0.74413434,0.63328952,0.655954252,0.72481533,0.700702544,0.449158352,0.670774346,0.687037204,0.68317145,0.773346653,0.671829679,0.575014055,0.709396651,0.733788916,0.688143079,0.633642826,0.564242174
,1303,0.055096991,0.056237051,0.066494457,0.054045406,0.049507281,0.062505669,0.060669163,0.06727443,0.06016237,0.05831814,0.062264704,0.061312882,0.064268715,0.063732055,0.054805156,0.056772937,0.062117373,0.060005892,0.039137084,0.055781704,0.059587078,0.056566811,0.059674206,0.0544044,0.045883331,0.057399667,0.059287267,0.056739365,0.051256292,0.046045513
,1304,0.009703895,0.013248377,0.019790456,0.018874329,0.020324234,0.025140363,0.030387834,0.03537951,0.035321769,0.032862407,0.035451388,0.033950299,0.039415152,0.040033856,0.03665572,0.039552372,0.044106373,0.041767918,0.025652586,0.041515957,0.041982911,0.04643499,0.049009645,0.047289553,0.038923156,0.046387662,0.048966313,0.044847476,0.042701354,0.039288641
,1305,0.024683418,0.020775921,0.027373821,0.02228296,0.022023589,0.026670811,0.027404353,0.034902966,0.032215783,0.023952076,0.025164454,0.02936844,0.036943264,0.034234407,0.027855303,0.030117391,0.033363394,0.031687297,0.016905705,0.026655575,0.032509002,0.030481224,0.037957435,0.026171517,0.02271704,0.029941088,0.036849776,0.032943201,0.029562087,0.023936193
,1306,0.065688702,0.057040172,0.076045545,0.063316489,0.045541013,0.070948547,0.071074445,0.083459244,0.069574749,0.049474962,0.052944895,0.041852601,0.057669229,0.07004363,0.048129177,0.05372091,0.064582871,0.049861152,0.029928858,0.039045468,0.028051012,0.040018276,0.042617498,0.038704211,0.028153707,0.027675336,0.025211072,0.022924015,0.016748206,0.019283553
,1307,0.025795351,0.036238041,0.06232241,0.062685514,0.072341882,0.075692188,0.091536924,0.12002798,0.110888483,0.109897903,0.114014968,0.105540829,0.130086416,0.12927146,0.120762102,0.131376968,0.147074757,0.135103618,0.093694829,0.140592412,0.141274074,0.156940866,0.157225067,0.147406251,0.114429913,0.150734746,0.15869652,0.146862676,0.145169805,0.130056757
,1308,0.055152833,0.050815111,0.05255492,0.048989028,0.056333297,0.050708016,0.063674525,0.087298555,0.074857393,0.06208185,0.036675227,0.061056416,0.078856303,0.062129019,0.067267773,0.052991325,0.069912989,0.06712733,0.039127906,0.043632475,0.067969047,0.057581703,0.073421122,0.047139701,0.039160494,0.038850232,0.059592782,0.052314071,0.047946367,0.039431228
,1310,0.080057672,0.059823547,0.070349875,0.054561417,0.066737534,0.067246482,0.060873253,0.079330814,0.069133168,0.063057759,0.049360891,0.0512799,0.05901576,0.06067798,0.076695998,0.056064065,0.068466814,0.050903897,0.036640764,0.038212663,0.040248127,0.068907108,0.057045324,0.043948696,0.057275886,0.037954514,0.046584023,0.043744327,0.032481841,0.03963991
,1311,0.019179642,0.019173119,0.024488242,0.020958214,0.019870549,0.01989954,0.019268782,0.024111248,0.020670007,0.017921858,0.017856535,0.019632322,0.021567203,0.01978097,0.018811103,0.0186758,0.02023141,0.018049989,0.01753291,0.015726687,0.018816776,0.017705545,0.020911277,0.016899064,0.015844417,0.016748012,0.019040892,0.017653539,0.016920585,0.016064202
,1312,0.175677618,0.164172398,0.157684148,0.15075428,0.150494223,0.139056429,0.161421853,0.217719841,0.185737873,0.161689758,0.114533014,0.146798315,0.185984677,0.151377833,0.154155467,0.149797924,0.169385632,0.153673574,0.086092937,0.105173865,0.130869869,0.125805936,0.160047681,0.11652859,0.098323971,0.089281691,0.129901886,0.112840829,0.098535118,0.081902533
,1313,0.068582129,0.065102812,0.076398224,0.067299935,0.051628466,0.070517788,0.066410227,0.07539749,0.065751011,0.051042244,0.051752738,0.041030395,0.058720459,0.066561505,0.047692927,0.051645079,0.063467847,0.048400265,0.030055087,0.04066671,0.030051924,0.03849146,0.041464311,0.038893747,0.029989099,0.032879486,0.028928959,0.024351971,0.02094099,0.021738145
,1314,0.041271414,0.043052969,0.033472345,0.030531621,0.043340657,0.027413705,0.033689784,0.050824937,0.040711069,0.0418081,0.022015064,0.042639214,0.044134684,0.031604389,0.039807496,0.030105812,0.032515126,0.034941177,0.022217594,0.022044224,0.033213365,0.026782639,0.035110796,0.023021361,0.023025812,0.017862102,0.028759962,0.026985332,0.026968137,0.019006283
,1315,0.057384276,0.053337195,0.054579358,0.046489972,0.045036503,0.047338357,0.053465746,0.071234642,0.057834379,0.055181396,0.033755909,0.046887178,0.062098017,0.055409044,0.049553526,0.048006577,0.055527328,0.049568501,0.02560971,0.036800882,0.04446258,0.041405934,0.050883989,0.038446474,0.031959033,0.029193205,0.036782107,0.033946829,0.029656822,0.023694734
,1316,0.074327428,0.068729547,0.068226548,0.059052824,0.053045846,0.057052004,0.061565201,0.070900177,0.060845445,0.052002815,0.055094358,0.045056066,0.055766098,0.057264122,0.044417366,0.053036657,0.059394154,0.045981443,0.024172054,0.035077446,0.030650956,0.035587431,0.039985699,0.036904903,0.031459451,0.030230015,0.032507671,0.027317104,0.021290275,0.019708037
,1317,0.033687705,0.033804709,0.042755726,0.031961173,0.02565799,0.03127419,0.029174359,0.03373041,0.028552343,0.030742206,0.030648214,0.024388567,0.029853166,0.027617553,0.02460936,0.031959331,0.027436178,0.02900184,0.016555846,0.029381609,0.023990101,0.02786349,0.026662467,0.029257878,0.031889891,0.029449592,0.030303455,0.028074443,0.023907795,0.02400612
,1318,0.082252788,0.101233373,0.139943477,0.092060078,0.122298075,0.096122464,0.149448276,0.086557339,0.079425785,0.069171568,0.064941128,0.117419774,0.085645305,0.084958606,0.072706617,0.079625205,0.062287309,0.10518403,0.089969654,0.084280409,0.060108622,0.060994177,0.079045614,0.08562109,0.077623225,0.051441809,0.06538885,0.062981403,0.057944141,0.05978572
,1319,0.020425956,0.029646851,0.053129792,0.051528224,0.059609794,0.071708123,0.083669046,0.099707375,0.095216279,0.092507899,0.096897212,0.098119806,0.101667502,0.119139069,0.107416426,0.122868568,0.125483318,0.133535524,0.087741062,0.117407202,0.121273016,0.129257202,0.135881067,0.118283142,0.111784153,0.127224851,0.136425961,0.126487597,0.113892434,0.119289308
,1320,0.109031798,0.104896773,0.118922734,0.095398027,0.086995422,0.095032502,0.10035815,0.113490988,0.095886808,0.087920091,0.093813395,0.089127135,0.096520772,0.093451758,0.076731853,0.081627188,0.090196987,0.088755391,0.054627908,0.07741445,0.081536074,0.081130697,0.088949082,0.073573654,0.066087932,0.074562181,0.078324215,0.077093562,0.076567186,0.056939881
,1321,0.097261502,0.087434577,0.091449894,0.080285064,0.089349827,0.082270921,0.108725665,0.131461373,0.109783338,0.09764977,0.085872507,0.109036421,0.131606164,0.123696221,0.118661549,0.114158575,0.135509451,0.13784625,0.083445871,0.105868987,0.126502008,0.121234183,0.131417718,0.106572902,0.103572247,0.101982031,0.131909918,0.112480456,0.104416075,0.087858173
,1322,0.006977278,0.013120778,0.025973905,0.032643741,0.037898843,0.031096778,0.015084051,0.016020624,0.015569487,0.039304052,0.029355471,0.029520375,0.025371665,0.011595634,0.018262489,0.023505716,0.014639122,0.013756949,0.03531072,0.034336401,0.043716721,0.024023426,0.02184178,0.017067365,0.045059417,0.077047454,0.027311605,0.02810868,0.033158137,0.039751444
,1325,0.023070234,0.019887169,0.025706553,0.022041455,0.0232503,0.024820037,0.025411264,0.0358646,0.029889762,0.024491359,0.020770643,0.02904388,0.0302331,0.027625164,0.027602452,0.023648583,0.030091698,0.025563117,0.021485617,0.019336727,0.027704693,0.02731801,0.032453039,0.023567695,0.022641705,0.02013184,0.029938725,0.02542551,0.026609518,0.020627592
,1326,0.034947504,0.033900248,0.034804292,0.032557909,0.035573215,0.035792656,0.040189164,0.055613648,0.046606903,0.040500579,0.019022509,0.031515366,0.047050171,0.042053961,0.046521084,0.033827627,0.041723214,0.041654164,0.022221346,0.031320255,0.038122004,0.035533528,0.042323663,0.030937894,0.024545873,0.022030099,0.032127844,0.029104227,0.028003016,0.020868073
,1327,0.023305725,0.029576539,0.028068054,0.033069426,0.038755436,0.037405741,0.054021233,0.076098113,0.063999095,0.048774473,0.011669501,0.044137566,0.075276709,0.055619252,0.078605018,0.040301957,0.05876776,0.065494936,0.037351812,0.040050321,0.069984397,0.055113605,0.073400316,0.044652827,0.025204749,0.032728509,0.049666412,0.048013853,0.049751815,0.034207474
,1329,0.026608355,0.029440586,0.029891411,0.024053416,0.029999241,0.024197918,0.027201674,0.040343277,0.031002941,0.032185401,0.020890871,0.032061752,0.036409669,0.02746212,0.03221692,0.025155041,0.028166933,0.029914965,0.019896536,0.02047978,0.033124614,0.026321986,0.031592799,0.019443848,0.02111577,0.016010768,0.029024473,0.024155559,0.024720603,0.018879796
,1330,0.258682551,0.256135118,0.296809824,0.236494679,0.232931132,0.265987624,0.26433411,0.297570603,0.262351468,0.254144416,0.270042743,0.270613758,0.294334211,0.287287162,0.252693629,0.269699157,0.296467986,0.276205473,0.18799455,0.26493082,0.266040221,0.285661621,0.306366869,0.273488176,0.231465173,0.288453733,0.280920972,0.278316077,0.262144151,0.232455905
,1331,0.014426748,0.020686596,0.008498694,0.02544834,0.033690876,0.005401564,0.014662182,0.026598383,0.020893993,0.024999623,0.015605305,0.031318217,0.022060836,0.005810072,0.032575674,0.021417581,0.015395609,0.019466126,0.054829165,0.010664722,0.038386579,0.024780362,0.030894589,0.019577628,0.030282307,0.01991355,0.038505534,0.04158148,0.050743798,0.03805737
,1332,0.036985614,0.05368677,0.059372806,0.070556978,0.056219388,0.070659042,0.06172784,0.072801555,0.085648983,0.070759652,0.055544027,0.049683361,0.064629487,0.050999368,0.073012084,0.076309143,0.066817753,0.0794653,0.081577367,0.194771012,0.067556131,0.054690064,0.089359913,0.090210006,0.058166127,0.102739011,0.061776133,0.068131253,0.092706825,0.081029268
,1333,0.042929336,0.040889495,0.042816302,0.04196138,0.043181762,0.042810082,0.041200103,0.040157939,0.040666323,0.043551842,0.040861158,0.039723254,0.041421348,0.041807882,0.040398329,0.041019498,0.040301496,0.04088736,0.044277195,0.045599315,0.040010212,0.041330393,0.038861603,0.042723541,0.045433758,0.041704356,0.043331296,0.039297112,0.040812416,0.043454023
